rating,reviewer_id,date,review_title,review_body,category,score_gemini,score_groq,tokens,bing_prediction,swn_prediction
5.0,carlos,2025-10-31,,im impress little portable projector easy use small speaker inside bluetooth speaker make sound better easily sync smartphone apps already install apps portable cant wait take beach camp even use balcony,electronics,5.0,5.0,"['im', 'impress', 'little', 'portable', 'projector', 'easy', 'use', 'small', 'speaker', 'inside', 'bluetooth', 'speaker', 'make', 'sound', 'better', 'easily', 'sync', 'smartphone', 'apps', 'already', 'install', 'apps', 'portable', 'cant', 'wait', 'take', 'beach', 'camp', 'even', 'use', 'balcony']",1,1
4.0,jane,2025-11-20,,work great bluetooth ipad android phone wifi stream service would better resolution color intensity good screen find wall ceiling quite good artist project image canvas sketch wonderful great value doesnt heat 30 minutes use happy,electronics,5.0,5.0,"['work', 'great', 'bluetooth', 'ipad', 'android', 'phone', 'wifi', 'stream', 'service', 'would', 'better', 'resolution', 'color', 'intensity', 'good', 'screen', 'find', 'wall', 'ceiling', 'quite', 'good', 'artist', 'project', 'image', 'canvas', 'sketch', 'wonderful', 'great', 'value', 'doesnt', 'heat', '30', 'minutes', 'use', 'happy']",1,1
1.0,julie,2026-01-07,,finally get projector setup turn discover lens dirty inside dirt spot show middle screen everything try watch make us miss fine detail like watch bad vhs tape thats not bad enough projector constantly shut random moments throughout movie tech support recommend unplug projector fix problem not correct problem,electronics,3.0,5.0,"['finally', 'get', 'projector', 'setup', 'turn', 'discover', 'lens', 'dirty', 'inside', 'dirt', 'spot', 'show', 'middle', 'screen', 'everything', 'try', 'watch', 'make', 'us', 'miss', 'fine', 'detail', 'like', 'watch', 'bad', 'vhs', 'tape', 'thats', 'not', 'bad', 'enough', 'projector', 'constantly', 'shut', 'random', 'moments', 'throughout', 'movie', 'tech', 'support', 'recommend', 'unplug', 'projector', 'fix', 'problem', 'not', 'correct', 'problem']",1,0
2.0,robert,2025-11-30,deceptive market 40 product,40 projector not 300 projector drastically reduce shameful market worth pay hope walmart aware use deceptive market practice want return lie not feel rip,electronics,1.0,1.0,"['40', 'projector', 'not', '300', 'projector', 'drastically', 'reduce', 'shameful', 'market', 'worth', 'pay', 'hope', 'walmart', 'aware', 'use', 'deceptive', 'market', 'practice', 'want', 'return', 'lie', 'not', 'feel', 'rip']",0,1
5.0,dee,2025-12-28,great little projector,purchase projector see version social media honestly blow away picture quality build android system also use google stick roku device find easier use add devices remote control thats personal preference sound quality could better use earbuds meet expectations pair bluetooth speaker better volume great little projector price extremely convenient,electronics,1.0,5.0,"['purchase', 'projector', 'see', 'version', 'social', 'media', 'honestly', 'blow', 'away', 'picture', 'quality', 'build', 'android', 'system', 'also', 'use', 'google', 'stick', 'roku', 'device', 'find', 'easier', 'use', 'add', 'devices', 'remote', 'control', 'thats', 'personal', 'preference', 'sound', 'quality', 'could', 'better', 'use', 'earbuds', 'meet', 'expectations', 'pair', 'bluetooth', 'speaker', 'better', 'volume', 'great', 'little', 'projector', 'price', 'extremely', 'convenient']",1,1
1.0,gysbert,2025-12-27,total crap,piece dung cheap pakistan product walmart try sell us not buy picture quality low struggle connect wifi struggle clear picture no proper focus not stay connect wifi bluetooth phone,electronics,1.0,1.0,"['piece', 'dung', 'cheap', 'pakistan', 'product', 'walmart', 'try', 'sell', 'us', 'not', 'buy', 'picture', 'quality', 'low', 'struggle', 'connect', 'wifi', 'struggle', 'clear', 'picture', 'no', 'proper', 'focus', 'not', 'stay', 'connect', 'wifi', 'bluetooth', 'phone']",1,1
1.0,jacob,2025-11-21,youre want quality projector look elsewhere,qc must miss one several small object interior lens appear kind oil grease leave nice smudge corner im busy guy not worth time return one step ewaste since technically operational,electronics,2.0,1.0,"['qc', 'must', 'miss', 'one', 'several', 'small', 'object', 'interior', 'lens', 'appear', 'kind', 'oil', 'grease', 'leave', 'nice', 'smudge', 'corner', 'im', 'busy', 'guy', 'not', 'worth', 'time', 'return', 'one', 'step', 'ewaste', 'since', 'technically', 'operational']",0,1
1.0,timothy,2025-11-27,,mislead original price walmart say originally 399 white one 299 black one reality originally 99 put sale say consumer save actually everyone already know literally anything buy walmart inferior original product walmart roll back price blatant lie unacceptable happily purchase higher price one return one know ill actually get im pay not mislead,electronics,1.0,1.0,"['mislead', 'original', 'price', 'walmart', 'say', 'originally', '399', 'white', 'one', '299', 'black', 'one', 'reality', 'originally', '99', 'put', 'sale', 'say', 'consumer', 'save', 'actually', 'everyone', 'already', 'know', 'literally', 'anything', 'buy', 'walmart', 'inferior', 'original', 'product', 'walmart', 'roll', 'back', 'price', 'blatant', 'lie', 'unacceptable', 'happily', 'purchase', 'higher', 'price', 'one', 'return', 'one', 'know', 'ill', 'actually', 'get', 'im', 'pay', 'not', 'mislead']",0,0
1.0,astrid,2025-11-21,,product arrive thursday open box turn complete setup follow instructions shut unplug notice device unusually hot hour later try use fail load options menu display content simply wouldnt start properly malfunction im request refund,electronics,1.0,1.0,"['product', 'arrive', 'thursday', 'open', 'box', 'turn', 'complete', 'setup', 'follow', 'instructions', 'shut', 'unplug', 'notice', 'device', 'unusually', 'hot', 'hour', 'later', 'try', 'use', 'fail', 'load', 'options', 'menu', 'display', 'content', 'simply', 'wouldnt', 'start', 'properly', 'malfunction', 'im', 'request', 'refund']",0,0
5.0,miranda,2026-01-01,,perfect item outdoor movie nights move use closet entertain daughter move furniture house super easy use overall great purchase cant wait summer fire pit season entertain kid,electronics,1.0,5.0,"['perfect', 'item', 'outdoor', 'movie', 'nights', 'move', 'use', 'closet', 'entertain', 'daughter', 'move', 'furniture', 'house', 'super', 'easy', 'use', 'overall', 'great', 'purchase', 'cant', 'wait', 'summer', 'fire', 'pit', 'season', 'entertain', 'kid']",1,1
3.0,danny,2025-11-24,,love price compact ease use find operate hoe limit place tirned heat produce like blow dryer screen wouldnt level function easy navigaye picturr quslity wasnt clear hop read double read instructions gibmve 3 star heat blow scary safetyhazzars thays think experience,electronics,5.0,3.0,"['love', 'price', 'compact', 'ease', 'use', 'find', 'operate', 'hoe', 'limit', 'place', 'tirned', 'heat', 'produce', 'like', 'blow', 'dryer', 'screen', 'wouldnt', 'level', 'function', 'easy', 'navigaye', 'picturr', 'quslity', 'wasnt', 'clear', 'hop', 'read', 'double', 'read', 'instructions', 'gibmve', '3', 'star', 'heat', 'blow', 'scary', 'safetyhazzars', 'thays', 'think', 'experience']",1,1
4.0,michael,2025-11-12,christmas gift drive home backyard,buy gift christmas look like nice projector dont want open christmas gift money look like great deal also buy portable screen sound bar like movie night every saturday night know kid love size look like drive,electronics,1.0,5.0,"['buy', 'gift', 'christmas', 'look', 'like', 'nice', 'projector', 'dont', 'want', 'open', 'christmas', 'gift', 'money', 'look', 'like', 'great', 'deal', 'also', 'buy', 'portable', 'screen', 'sound', 'bar', 'like', 'movie', 'night', 'every', 'saturday', 'night', 'know', 'kid', 'love', 'size', 'look', 'like', 'drive']",1,1
4.0,jason,2025-12-15,,work exceptionally well price feature something spend hundreds dollars even thousand thing feature good im sure good others need something inexpensive thats get good quality multiple feature,electronics,3.0,5.0,"['work', 'exceptionally', 'well', 'price', 'feature', 'something', 'spend', 'hundreds', 'dollars', 'even', 'thousand', 'thing', 'feature', 'good', 'im', 'sure', 'good', 'others', 'need', 'something', 'inexpensive', 'thats', 'get', 'good', 'quality', 'multiple', 'feature']",1,1
5.0,kim,2025-12-25,work well,son move apartment right christmas know like tv bedroom figure would want one live room well much cheaper solution love project right fireplace tv mount picture great really surprise well perform extremely happy,electronics,4.0,4.0,"['son', 'move', 'apartment', 'right', 'christmas', 'know', 'like', 'tv', 'bedroom', 'figure', 'would', 'want', 'one', 'live', 'room', 'well', 'much', 'cheaper', 'solution', 'love', 'project', 'right', 'fireplace', 'tv', 'mount', 'picture', 'great', 'really', 'surprise', 'well', 'perform', 'extremely', 'happy']",1,1
1.0,lhohio,2025-12-26,,fraud didnt order return code send refund recharge contest card co lie n say order 2 return one despite provide proof send one still wouldnt help cant get anyone figure ot scammed note didnt even purchase item order middle night n no one else,electronics,5.0,1.0,"['fraud', 'didnt', 'order', 'return', 'code', 'send', 'refund', 'recharge', 'contest', 'card', 'co', 'lie', 'n', 'say', 'order', '2', 'return', 'one', 'despite', 'provide', 'proof', 'send', 'one', 'still', 'wouldnt', 'help', 'cant', 'get', 'anyone', 'figure', 'ot', 'scammed', 'note', 'didnt', 'even', 'purchase', 'item', 'order', 'middle', 'night', 'n', 'no', 'one', 'else']",0,0
4.0,riley,2026-01-05,good slight issue,alright not best one need use xbox picture good change picture settings settings extreme like brightness get way bright even put couple notch change sharpness barely look like things outline sharpie remote work well doesnt make lot noise volume low even way might need bluetooth speaker,electronics,1.0,3.0,"['alright', 'not', 'best', 'one', 'need', 'use', 'xbox', 'picture', 'good', 'change', 'picture', 'settings', 'settings', 'extreme', 'like', 'brightness', 'get', 'way', 'bright', 'even', 'put', 'couple', 'notch', 'change', 'sharpness', 'barely', 'look', 'like', 'things', 'outline', 'sharpie', 'remote', 'work', 'well', 'doesnt', 'make', 'lot', 'noise', 'volume', 'low', 'even', 'way', 'might', 'need', 'bluetooth', 'speaker']",1,1
2.0,keren,2026-01-05,ok price sale,picture not great look really pixelated even adjust settings not bright bluetooth work fine also doesnt seem work hdmi work include hdmi reason include one plus,electronics,2.0,2.0,"['picture', 'not', 'great', 'look', 'really', 'pixelated', 'even', 'adjust', 'settings', 'not', 'bright', 'bluetooth', 'work', 'fine', 'also', 'doesnt', 'seem', 'work', 'hdmi', 'work', 'include', 'hdmi', 'reason', 'include', 'one', 'plus']",0,1
3.0,michael,2025-11-27,cheap work not ideal solution,light dim almost completely black room get good picture quality image far cry hd blurry pixelated setup usage super easy thats upside pay 49 since sale price guess get pay would not recommend hindsight might better 100200 range get higherquality projector,electronics,1.0,2.0,"['light', 'dim', 'almost', 'completely', 'black', 'room', 'get', 'good', 'picture', 'quality', 'image', 'far', 'cry', 'hd', 'blurry', 'pixelated', 'setup', 'usage', 'super', 'easy', 'thats', 'upside', 'pay', '49', 'since', 'sale', 'price', 'guess', 'get', 'pay', 'would', 'not', 'recommend', 'hindsight', 'might', 'better', '100200', 'range', 'get', 'higherquality', 'projector']",1,1
5.0,john,2025-11-03,,amaze little projector low price skeptical figure worth risk well surprise unit easily rival much costly projector setup super easy picture surprisingly good absolutely no lag time,electronics,1.0,5.0,"['amaze', 'little', 'projector', 'low', 'price', 'skeptical', 'figure', 'worth', 'risk', 'well', 'surprise', 'unit', 'easily', 'rival', 'much', 'costly', 'projector', 'setup', 'super', 'easy', 'picture', 'surprisingly', 'good', 'absolutely', 'no', 'lag', 'time']",1,1
3.0,andrew,2025-11-18,100 honest review,good thing projector easy set plug play say would not recommend anyones main view device house hold make flimsy plastic weigh less soda power cable 3 feet long really work plug back device limit room rotate stand operate system device run look really sketchy like say google play store would rather use firestick risk get account hack log device manage buy sale 40 honestly not even worth much want something thats portable mabe want use fun gimmick kid room would better dont see last year,electronics,1.0,1.0,"['good', 'thing', 'projector', 'easy', 'set', 'plug', 'play', 'say', 'would', 'not', 'recommend', 'anyones', 'main', 'view', 'device', 'house', 'hold', 'make', 'flimsy', 'plastic', 'weigh', 'less', 'soda', 'power', 'cable', '3', 'feet', 'long', 'really', 'work', 'plug', 'back', 'device', 'limit', 'room', 'rotate', 'stand', 'operate', 'system', 'device', 'run', 'look', 'really', 'sketchy', 'like', 'say', 'google', 'play', 'store', 'would', 'rather', 'use', 'firestick', 'risk', 'get', 'account', 'hack', 'log', 'device', 'manage', 'buy', 'sale', '40', 'honestly', 'not', 'even', 'worth', 'much', 'want', 'something', 'thats', 'portable', 'mabe', 'want', 'use', 'fun', 'gimmick', 'kid', 'room', 'would', 'better', 'dont', 'see', 'last', 'year']",1,1
3.0,jaime,2025-11-25,slightly disappoint,projector compact easy set quality picture not good room need pitch black brightness level poor dont think ill able use outdoors unless dark projector may good fit holiday decor use project image holiday image windows movie use not great might better pay bite better quality projector,electronics,5.0,3.0,"['projector', 'compact', 'easy', 'set', 'quality', 'picture', 'not', 'good', 'room', 'need', 'pitch', 'black', 'brightness', 'level', 'poor', 'dont', 'think', 'ill', 'able', 'use', 'outdoors', 'unless', 'dark', 'projector', 'may', 'good', 'fit', 'holiday', 'decor', 'use', 'project', 'image', 'holiday', 'image', 'windows', 'movie', 'use', 'not', 'great', 'might', 'better', 'pay', 'bite', 'better', 'quality', 'projector']",0,1
5.0,aly,2025-11-30,love,love much favorite thing ive order giant tv roof im bed video quality great call mom show like want one dad come home saw guess say want one get,electronics,1.0,4.0,"['love', 'much', 'favorite', 'thing', 'ive', 'order', 'giant', 'tv', 'roof', 'im', 'bed', 'video', 'quality', 'great', 'call', 'mom', 'show', 'like', 'want', 'one', 'dad', 'come', 'home', 'saw', 'guess', 'say', 'want', 'one', 'get']",1,1
3.0,walmart customer,2025-12-24,good price not picky,dark room projector look good brightness isnt enough watch outside twilight day build speakers work pinch audio image sync connect bluetooth speaker price good product use dark room ok lip audio sync,electronics,2.0,5.0,"['dark', 'room', 'projector', 'look', 'good', 'brightness', 'isnt', 'enough', 'watch', 'outside', 'twilight', 'day', 'build', 'speakers', 'work', 'pinch', 'audio', 'image', 'sync', 'connect', 'bluetooth', 'speaker', 'price', 'good', 'product', 'use', 'dark', 'room', 'ok', 'lip', 'audio', 'sync']",1,1
5.0,katherine,2025-12-22,,admit wasnt expect work well im impress definitely get moneys worth bluetooth connection quick connect wifi easily auto adjust work well make sure room youre use good dark pretty much plug play easy enough set,electronics,4.0,5.0,"['admit', 'wasnt', 'expect', 'work', 'well', 'im', 'impress', 'definitely', 'get', 'moneys', 'worth', 'bluetooth', 'connection', 'quick', 'connect', 'wifi', 'easily', 'auto', 'adjust', 'work', 'well', 'make', 'sure', 'room', 'youre', 'use', 'good', 'dark', 'pretty', 'much', 'plug', 'play', 'easy', 'enough', 'set']",1,1
3.0,maurice,2025-12-22,decent short burst not long term use,plus auto adjust great decent brightness good background access google store negative couldnt get access screen mirror finicky could not get stay focus work full phone minus yet see last 15 hours no action game delay no good hour start stutter 30 minutes later freeze need unplug remote cheaply make not often audio delay,electronics,2.0,2.0,"['plus', 'auto', 'adjust', 'great', 'decent', 'brightness', 'good', 'background', 'access', 'google', 'store', 'negative', 'couldnt', 'get', 'access', 'screen', 'mirror', 'finicky', 'could', 'not', 'get', 'stay', 'focus', 'work', 'full', 'phone', 'minus', 'yet', 'see', 'last', '15', 'hours', 'no', 'action', 'game', 'delay', 'no', 'good', 'hour', 'start', 'stutter', '30', 'minutes', 'later', 'freeze', 'need', 'unplug', 'remote', 'cheaply', 'make', 'not', 'often', 'audio', 'delay']",1,1
5.0,abhijeet,2025-12-05,amaze little inexpensive projector,native interface little clunky overall capabilities price point phenomenal connect apple tv great experience easily switch air pod external bluetooth speaker build speaker not great adequate use mobile projector great camp students may not room large screen,electronics,5.0,5.0,"['native', 'interface', 'little', 'clunky', 'overall', 'capabilities', 'price', 'point', 'phenomenal', 'connect', 'apple', 'tv', 'great', 'experience', 'easily', 'switch', 'air', 'pod', 'external', 'bluetooth', 'speaker', 'build', 'speaker', 'not', 'great', 'adequate', 'use', 'mobile', 'projector', 'great', 'camp', 'students', 'may', 'not', 'room', 'large', 'screen']",1,1
3.0,day,2025-09-29,picture good wifi work bluetooth doesnt,picture great quality advertise reason bluetooth wont connect phone speakers better surround sound build speaker work isnt loud connect wifi hotspots no problem wouldnt stream recommend view time 2 hours without 20 min rest due overheat overheat overall not bad price crazy mark,electronics,3.0,4.0,"['picture', 'great', 'quality', 'advertise', 'reason', 'bluetooth', 'wont', 'connect', 'phone', 'speakers', 'better', 'surround', 'sound', 'build', 'speaker', 'work', 'isnt', 'loud', 'connect', 'wifi', 'hotspots', 'no', 'problem', 'wouldnt', 'stream', 'recommend', 'view', 'time', '2', 'hours', 'without', '20', 'min', 'rest', 'due', 'overheat', 'overheat', 'overall', 'not', 'bad', 'price', 'crazy', 'mark']",1,1
1.0,chad,2025-10-01,stop work months,absolutely love projector first months since purchase completely stop work none apps load no showsmovies load say need update say newest version doesnt work model,electronics,1.0,1.0,"['absolutely', 'love', 'projector', 'first', 'months', 'since', 'purchase', 'completely', 'stop', 'work', 'none', 'apps', 'load', 'no', 'showsmovies', 'load', 'say', 'need', 'update', 'say', 'newest', 'version', 'doesnt', 'work', 'model']",1,1
5.0,kbeau,2025-10-09,great value,grands love project show wall ceiling travel use hotel visit family rv price would say 5 star little cost no worry something happen use time fun way get chill relax,electronics,5.0,5.0,"['grands', 'love', 'project', 'show', 'wall', 'ceiling', 'travel', 'use', 'hotel', 'visit', 'family', 'rv', 'price', 'would', 'say', '5', 'star', 'little', 'cost', 'no', 'worry', 'something', 'happen', 'use', 'time', 'fun', 'way', 'get', 'chill', 'relax']",1,1
3.0,greg,2025-09-15,not great,not good overall picture not bright enough no brightness adjustment picture ok not great worst part projector sound absolutely horrible unless bluetooth speaker connect im return one upgrade,electronics,2.0,2.0,"['not', 'good', 'overall', 'picture', 'not', 'bright', 'enough', 'no', 'brightness', 'adjustment', 'picture', 'ok', 'not', 'great', 'worst', 'part', 'projector', 'sound', 'absolutely', 'horrible', 'unless', 'bluetooth', 'speaker', 'connect', 'im', 'return', 'one', 'upgrade']",0,1
5.0,hansel,2024-05-12,,ability cast screen angle id like able adjust volume output device theres no problem,electronics,4.0,4.0,"['ability', 'cast', 'screen', 'angle', 'id', 'like', 'able', 'adjust', 'volume', 'output', 'device', 'theres', 'no', 'problem']",1,1
2.0,rosa,2024-07-13,speaker volume not loud enough,speaker volume not loud enough use backyard movie night wouldnt recommend use outdoors better volume indoors,electronics,1.0,2.0,"['speaker', 'volume', 'not', 'loud', 'enough', 'use', 'backyard', 'movie', 'night', 'wouldnt', 'recommend', 'use', 'outdoors', 'better', 'volume', 'indoors']",0,1
4.0,adriana,2024-10-21,,love picture clear26 sound good well not big fan remote manage,electronics,3.0,5.0,"['love', 'picture', 'clear26', 'sound', 'good', 'well', 'not', 'big', 'fan', 'remote', 'manage']",1,1
4.0,ricejm,2025-11-07,nice projector,little projector pretty good picture set watch bed youre look projector one good picture,electronics,4.0,5.0,"['little', 'projector', 'pretty', 'good', 'picture', 'set', 'watch', 'bed', 'youre', 'look', 'projector', 'one', 'good', 'picture']",1,1
5.0,audrey,2026-02-10,like,good quality durable need use external speaker watch movies friends overall good small easily transportable good image,electronics,3.0,4.0,"['good', 'quality', 'durable', 'need', 'use', 'external', 'speaker', 'watch', 'movies', 'friends', 'overall', 'good', 'small', 'easily', 'transportable', 'good', 'image']",1,1
5.0,kelly,2025-12-03,,work fine need box go connect apps volume low need bluetooth speaker ake lounder get things go great,electronics,4.0,4.0,"['work', 'fine', 'need', 'box', 'go', 'connect', 'apps', 'volume', 'low', 'need', 'bluetooth', 'speaker', 'ake', 'lounder', 'get', 'things', 'go', 'great']",1,1
2.0,shannon,2025-12-05,work like suppose,work great im look kind screen im do look screen eye dont feel strain kinda girly look dont mind help eye thats matter,electronics,3.0,5.0,"['work', 'great', 'im', 'look', 'kind', 'screen', 'im', 'do', 'look', 'screen', 'eye', 'dont', 'feel', 'strain', 'kinda', 'girly', 'look', 'dont', 'mind', 'help', 'eye', 'thats', 'matter']",1,1
4.0,brian,2025-12-01,,picture fantastic affordable wish sound better quality way adjust picture size move entire projector tjats not practicle,electronics,1.0,1.0,"['picture', 'fantastic', 'affordable', 'wish', 'sound', 'better', 'quality', 'way', 'adjust', 'picture', 'size', 'move', 'entire', 'projector', 'tjats', 'not', 'practicle']",1,1
2.0,yesenia,2025-12-03,dont waste money,poor quality make sound need improvement need use devices able hear sound not recommend product cost less base quality,electronics,1.0,1.0,"['poor', 'quality', 'make', 'sound', 'need', 'improvement', 'need', 'use', 'devices', 'able', 'hear', 'sound', 'not', 'recommend', 'product', 'cost', 'less', 'base', 'quality']",0,1
5.0,jessica,2025-12-02,,hard connect phone finely get thing would suggest make space higher better movement plug,electronics,2.0,4.0,"['hard', 'connect', 'phone', 'finely', 'get', 'thing', 'would', 'suggest', 'make', 'space', 'higher', 'better', 'movement', 'plug']",0,0
3.0,anup,2025-11-27,,price point good dont white screen difficult tell true quality hd vides overall pretty easy use come additional hdmi,electronics,3.0,5.0,"['price', 'point', 'good', 'dont', 'white', 'screen', 'difficult', 'tell', 'true', 'quality', 'hd', 'vides', 'overall', 'pretty', 'easy', 'use', 'come', 'additional', 'hdmi']",1,1
4.0,nicole,2026-01-05,great picture 26 sound,really great price thing wish different would wish could download apps onto projector ones download work great family really enjoy product,electronics,4.0,5.0,"['really', 'great', 'price', 'thing', 'wish', 'different', 'would', 'wish', 'could', 'download', 'apps', 'onto', 'projector', 'ones', 'download', 'work', 'great', 'family', 'really', 'enjoy', 'product']",1,1
5.0,buddyl,2025-11-19,,cheap introduction devices could evaluate figure feature really need next purchase display options directional capability,electronics,3.0,4.0,"['cheap', 'introduction', 'devices', 'could', 'evaluate', 'figure', 'feature', 'really', 'need', 'next', 'purchase', 'display', 'options', 'directional', 'capability']",1,1
5.0,debby,2025-12-22,awesome little projector money,good value money small compact work really well dark room would not recommend use bright set also would recommend get bluetooth speaker give realistic sound production,electronics,4.0,5.0,"['good', 'value', 'money', 'small', 'compact', 'work', 'really', 'well', 'dark', 'room', 'would', 'not', 'recommend', 'use', 'bright', 'set', 'also', 'would', 'recommend', 'get', 'bluetooth', 'speaker', 'give', 'realistic', 'sound', 'production']",1,1
1.0,catarino,2025-12-26,,buy item come twice would not work afterwards come work great company send fully function device gladly change review,electronics,5.0,5.0,"['buy', 'item', 'come', 'twice', 'would', 'not', 'work', 'afterwards', 'come', 'work', 'great', 'company', 'send', 'fully', 'function', 'device', 'gladly', 'change', 'review']",0,1
5.0,jeff,2025-12-08,,cost thrill device ton connectivity options super easy operate wish buy two great item work great picture agreeable price could not please,electronics,4.0,5.0,"['cost', 'thrill', 'device', 'ton', 'connectivity', 'options', 'super', 'easy', 'operate', 'wish', 'buy', 'two', 'great', 'item', 'work', 'great', 'picture', 'agreeable', 'price', 'could', 'not', 'please']",1,1
5.0,jeremy,2025-12-09,,love everything little projector get great image good quality small compact thing dont like speaker speaker not good quality bad speaker,electronics,3.0,4.0,"['love', 'everything', 'little', 'projector', 'get', 'great', 'image', 'good', 'quality', 'small', 'compact', 'thing', 'dont', 'like', 'speaker', 'speaker', 'not', 'good', 'quality', 'bad', 'speaker']",1,1
3.0,lizzette,2025-12-27,wish better sound quality,easy setup picture quality projector top tier however sound quality knock 2 star review end return even bluetooth speaker lack sound quality wasnt worth,electronics,2.0,4.0,"['easy', 'setup', 'picture', 'quality', 'projector', 'top', 'tier', 'however', 'sound', 'quality', 'knock', '2', 'star', 'review', 'end', 'return', 'even', 'bluetooth', 'speaker', 'lack', 'sound', 'quality', 'wasnt', 'worth']",1,1
4.0,clayton,2025-10-21,,love everything projector except remote controller remote doesnt work instantly every time sometimes hit button multiple time want,electronics,3.0,4.0,"['love', 'everything', 'projector', 'except', 'remote', 'controller', 'remote', 'doesnt', 'work', 'instantly', 'every', 'time', 'sometimes', 'hit', 'button', 'multiple', 'time', 'want']",1,1
1.0,js,2025-12-29,not good,disappoint projector shut every 2025 minutes cant watch anything continuously remote also unresponsive hard use worst purchase ive madedefinitely not worth money not recommend,electronics,1.0,1.0,"['disappoint', 'projector', 'shut', 'every', '2025', 'minutes', 'cant', 'watch', 'anything', 'continuously', 'remote', 'also', 'unresponsive', 'hard', 'use', 'worst', 'purchase', 'ive', 'madedefinitely', 'not', 'worth', 'money', 'not', 'recommend']",0,1
1.0,august,2025-11-04,not worth hassle,picture blue shadow dark remote slow response nearly unusable fan run time plug get hot,electronics,1.0,1.0,"['picture', 'blue', 'shadow', 'dark', 'remote', 'slow', 'response', 'nearly', 'unusable', 'fan', 'run', 'time', 'plug', 'get', 'hot']",0,0
1.0,christopher,2025-11-24,,wake america scam year walmart tell 400 ballpark projector get incredible black friday deal not 41 sale 41 everywhere time fake product price scam,electronics,1.0,1.0,"['wake', 'america', 'scam', 'year', 'walmart', 'tell', '400', 'ballpark', 'projector', 'get', 'incredible', 'black', 'friday', 'deal', 'not', '41', 'sale', '41', 'everywhere', 'time', 'fake', 'product', 'price', 'scam']",0,0
5.0,anonymous,2026-02-21,,work perfectly screen mirror work well able connect bluetooth devices easily great students want presentations wake good light dark environments,electronics,5.0,5.0,"['work', 'perfectly', 'screen', 'mirror', 'work', 'well', 'able', 'connect', 'bluetooth', 'devices', 'easily', 'great', 'students', 'want', 'presentations', 'wake', 'good', 'light', 'dark', 'environments']",1,1
5.0,mark,2026-02-28,,great price take chance wow super easy use better picture expect use outside backyard camp,electronics,4.0,5.0,"['great', 'price', 'take', 'chance', 'wow', 'super', 'easy', 'use', 'better', 'picture', 'expect', 'use', 'outside', 'backyard', 'camp']",1,1
4.0,rebecca,2026-02-27,,great price everything look great fairly easy use remote control frustrate part slow half time doesnt work look new remote,electronics,3.0,4.0,"['great', 'price', 'everything', 'look', 'great', 'fairly', 'easy', 'use', 'remote', 'control', 'frustrate', 'part', 'slow', 'half', 'time', 'doesnt', 'work', 'look', 'new', 'remote']",1,1
4.0,anonymous,2025-08-03,good could better,image quality really good system include apps pre instal use play store download others reason im not give higher review sound quality integrate speaker bad audio output level really low even connect aux use bluetooth otherwise nice deal,electronics,2.0,5.0,"['image', 'quality', 'really', 'good', 'system', 'include', 'apps', 'pre', 'instal', 'use', 'play', 'store', 'download', 'others', 'reason', 'im', 'not', 'give', 'higher', 'review', 'sound', 'quality', 'integrate', 'speaker', 'bad', 'audio', 'output', 'level', 'really', 'low', 'even', 'connect', 'aux', 'use', 'bluetooth', 'otherwise', 'nice', 'deal']",1,1
5.0,jacqueline,2025-08-08,amaze,absolutely love projector look like im watch actual tv thats good quality tv fanatic say look like tv quality baby best believe excite grandkids come watch movie entire wall really yall big one one,electronics,5.0,1.0,"['absolutely', 'love', 'projector', 'look', 'like', 'im', 'watch', 'actual', 'tv', 'thats', 'good', 'quality', 'tv', 'fanatic', 'say', 'look', 'like', 'tv', 'quality', 'baby', 'best', 'believe', 'excite', 'grandkids', 'come', 'watch', 'movie', 'entire', 'wall', 'really', 'yall', 'big', 'one', 'one']",1,1
5.0,kimberly,2025-07-26,good picture quality,picture quality advertise good remote hard use dark cannot see button attribute operator knowledge soon know button good go without fumble around compare larger projector little system hand much better quality mention picture quality good little texture wall ceiling picture still really good look forward take camp grandchildren,electronics,1.0,4.0,"['picture', 'quality', 'advertise', 'good', 'remote', 'hard', 'use', 'dark', 'cannot', 'see', 'button', 'attribute', 'operator', 'knowledge', 'soon', 'know', 'button', 'good', 'go', 'without', 'fumble', 'around', 'compare', 'larger', 'projector', 'little', 'system', 'hand', 'much', 'better', 'quality', 'mention', 'picture', 'quality', 'good', 'little', 'texture', 'wall', 'ceiling', 'picture', 'still', 'really', 'good', 'look', 'forward', 'take', 'camp', 'grandchildren']",1,1
3.0,anonymous,2025-08-28,no remote,initially impress projector arrive time plug image quality outstanding however projector ship without remote make setup impossible incredibly disappoint especially give otherwise excellent product,electronics,3.0,1.0,"['initially', 'impress', 'projector', 'arrive', 'time', 'plug', 'image', 'quality', 'outstanding', 'however', 'projector', 'ship', 'without', 'remote', 'make', 'setup', 'impossible', 'incredibly', 'disappoint', 'especially', 'give', 'otherwise', 'excellent', 'product']",1,1
1.0,nathan,2024-11-03,horrible product not even 240p,blurry unable adjust settings terrible product,electronics,3.0,1.0,"['blurry', 'unable', 'adjust', 'settings', 'terrible', 'product']",0,0
1.0,logan,2025-09-15,bust not even two weeks,no longer connect wifi bluetooth function wont allow mirror phone anything else im sit hunk garbage worth maybe 30 work,electronics,1.0,1.0,"['no', 'longer', 'connect', 'wifi', 'bluetooth', 'function', 'wont', 'allow', 'mirror', 'phone', 'anything', 'else', 'im', 'sit', 'hunk', 'garbage', 'worth', 'maybe', '30', 'work']",0,1
